date,game_label,player,rw_team,rw_projected,our_projected,actual_minutes,proj_source,rw_date_source
2026-08-24,Atlanta Dream vs Los Angeles Sparks,Tonie Morgan,Los Angeles Sparks,,17.3,14.9,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Anastasiia Olairi Kosu,Minnesota Lynx,,0.0,7.3,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Antonia Delaere,Minnesota Lynx,,6.7,7.3,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Chloe Bibby,Minnesota Lynx,,0.0,7.4,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Dorka Juhasz,Minnesota Lynx,,15.0,10.2,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Eliska Joklova,Minnesota Lynx,,0.0,6.6,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Kayla McBride,Minnesota Lynx,,35.9,33.4,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Maya Caldwell,Minnesota Lynx,,12.6,25.4,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Napheesa Collier,Minnesota Lynx,,33.4,31.6,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Natasha Howard,Minnesota Lynx,,33.6,27.7,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Nia Coffey,Minnesota Lynx,,28.8,15.3,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Olivia Miles,Minnesota Lynx,,34.0,27.8,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Alyssa Thomas,Phoenix Mercury,,35.8,31.5,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Kahleah Copper,Phoenix Mercury,,36.5,30.5,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Kelsey Plum,Phoenix Mercury,,24.7,16.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Kyara Linskens,Phoenix Mercury,,0.0,15.2,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Lexi Held,Phoenix Mercury,,16.5,9.7,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Maddy Westbeld,Phoenix Mercury,,0.0,8.5,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Natasha Mack,Phoenix Mercury,,24.4,24.9,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Noemie Brochant,Phoenix Mercury,,27.0,24.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Sami Whitcomb,Phoenix Mercury,,18.4,15.7,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Valeriane Ayayi,Phoenix Mercury,,16.7,23.0,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Alicia Florez,Washington Mystics,,9.2,7.1,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Angela Dugalic,Washington Mystics,,0.0,1.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Betnijah Laney-Hamilton,Washington Mystics,,14.4,19.1,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Cassandre Prosper,Washington Mystics,,0.0,3.4,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Cotie McMahon,Washington Mystics,,17.7,11.8,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Darianna Littlepage-Buggs,Washington Mystics,,0.0,1.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Georgia Amoore,Washington Mystics,,24.5,26.7,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Kiki Iriafen,Washington Mystics,,29.6,28.7,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Lauren Betts,Washington Mystics,,16.4,24.1,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Lucy Olsen,Washington Mystics,,0.0,1.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Michaela Onyenwere,Washington Mystics,,25.7,19.2,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Rori Harmon,Washington Mystics,,0.0,1.6,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Shakira Austin,Washington Mystics,,31.5,24.1,replay,
2026-08-25,Phoenix Mercury vs Washington Mystics,Sonia Citron,Washington Mystics,,31.0,29.4,replay,
2026-08-25,Dallas Wings vs Portland Fire,Alanna Smith,Dallas Wings,,28.2,24.3,replay,
2026-08-25,Dallas Wings vs Portland Fire,Alysha Clark,Dallas Wings,,17.0,8.7,replay,
2026-08-25,Dallas Wings vs Portland Fire,Arike Ogunbowale,Dallas Wings,,32.7,33.0,replay,
2026-08-25,Dallas Wings vs Portland Fire,Awak Kuier,Dallas Wings,,26.0,33.6,replay,
2026-08-25,Dallas Wings vs Portland Fire,Jessica Shepard,Dallas Wings,,29.1,34.1,replay,
2026-08-25,Dallas Wings vs Portland Fire,Li Yueru,Dallas Wings,,0.0,2.3,replay,
2026-08-25,Dallas Wings vs Portland Fire,Maddy Siegrist,Dallas Wings,,16.6,20.1,replay,
2026-08-25,Dallas Wings vs Portland Fire,Odyssey Sims,Dallas Wings,,16.3,5.1,replay,
2026-08-25,Dallas Wings vs Portland Fire,Paige Bueckers,Dallas Wings,,34.1,32.8,replay,
2026-08-25,Dallas Wings vs Portland Fire,Sug Sutton,Dallas Wings,,0.0,5.9,replay,
2026-08-25,Dallas Wings vs Portland Fire,Amy Okonkwo,Portland Fire,,0.0,10.8,replay,
2026-08-25,Dallas Wings vs Portland Fire,Bridget Carleton,Portland Fire,,32.5,30.1,replay,
2026-08-25,Dallas Wings vs Portland Fire,Carla Leite,Portland Fire,,29.3,26.9,replay,
2026-08-25,Dallas Wings vs Portland Fire,Emily Engstler,Portland Fire,,27.7,30.1,replay,
2026-08-25,Dallas Wings vs Portland Fire,Frieda Buhner,Portland Fire,,14.0,16.9,replay,
2026-08-25,Dallas Wings vs Portland Fire,Holly Winterburn,Portland Fire,,6.9,7.2,replay,
2026-08-25,Dallas Wings vs Portland Fire,Jordan Harrison,Portland Fire,,11.2,2.5,replay,
2026-08-25,Dallas Wings vs Portland Fire,Karlie Samuelson,Portland Fire,,17.4,18.8,replay,
2026-08-25,Dallas Wings vs Portland Fire,Megan DiLeo,Portland Fire,,28.3,28.0,replay,
2026-08-25,Dallas Wings vs Portland Fire,Nyadiew Puoch,Portland Fire,,18.8,18.0,replay,
2026-08-25,Dallas Wings vs Portland Fire,Teja Oblak,Portland Fire,,13.9,10.7,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Aicha Coulibaly,Chicago Sky,,11.0,14.9,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Azura Stevens,Chicago Sky,,22.9,25.1,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Courtney Vandersloot,Chicago Sky,,22.3,25.1,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,DiJonai Carrington,Chicago Sky,,16.1,4.1,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Elizabeth Williams,Chicago Sky,,12.0,11.3,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Gabriela Jaquez,Chicago Sky,,13.9,22.1,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Jacy Sheldon,Chicago Sky,,15.8,17.3,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Kamilla Cardoso,Chicago Sky,,26.6,28.7,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Natasha Cloud,Chicago Sky,,28.5,15.9,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Rachel Banham,Chicago Sky,,12.1,15.4,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Sydney Taylor,Chicago Sky,,18.8,20.1,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Aaliyah Edwards,Connecticut Sun,,24.8,26.6,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Ashlon Jackson,Connecticut Sun,,11.0,12.4,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Charlisse Leger-Walker,Connecticut Sun,,26.9,29.5,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Diamond Miller,Connecticut Sun,,26.0,27.4,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Gianna Kneepkens,Connecticut Sun,,10.8,7.6,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Hailey Van Lith,Connecticut Sun,,14.3,15.3,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Kennedy Burke,Connecticut Sun,,27.1,32.9,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Nell Angloma,Connecticut Sun,,16.2,6.5,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Raegan Beers,Connecticut Sun,,16.1,12.5,replay,
2026-08-25,Chicago Sky vs Connecticut Sun,Saniya Rivers,Connecticut Sun,,26.8,29.4,replay,
2026-05-13,Seattle Storm vs Toronto Tempo,Dominique Malonga,Seattle Storm,25.0,24.9,31.6,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,28.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Kiki Rice,Toronto Tempo,30.0,22.0,20.5,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,28.0,31.4,31.6,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Flau'jae Johnson,Seattle Storm,29.0,28.5,28.6,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Laura Juskaite,Toronto Tempo,29.0,19.3,7.4,replay,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Aaliyah Edwards,Connecticut Sun,25.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Jade Melbourne,Seattle Storm,31.0,18.6,28.4,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,30.0,34.3,36.4,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,23.0,20.7,16.6,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Kia Nurse,Toronto Tempo,27.0,10.4,7.0,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,23.0,0.0,,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,25.0,0.0,,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Awa Fam,Seattle Storm,25.0,,,,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Kennedy Burke,Connecticut Sun,27.0,30.0,30.9,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Ezi Magbegor,Seattle Storm,25.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Maria Conde,Toronto Tempo,25.0,20.5,29.1,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Zia Cooke,Seattle Storm,18.0,17.9,16.3,replay,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Charlisse Leger-Walker,Connecticut Sun,28.0,26.4,16.4,replay,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Diamond Miller,Connecticut Sun,20.0,27.5,24.4,replay,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Saniya Rivers,Connecticut Sun,25.0,26.7,29.9,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Temi Fagbenle,Toronto Tempo,20.0,0.0,,replay,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Nell Angloma,Connecticut Sun,20.0,,,,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Raegan Beers,Connecticut Sun,20.0,12.5,14.1,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,20.0,31.2,29.7,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Ornella Bankole,Toronto Tempo,20.0,,,,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Gianna Kneepkens,Connecticut Sun,15.0,11.8,16.0,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Jordan Horston,Seattle Storm,16.0,15.8,17.8,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,15.0,29.7,27.8,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,22.0,20.7,29.3,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Teonni Key,Toronto Tempo,17.0,9.2,8.1,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,10.0,13.7,17.8,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Katie Lou Samuelson,Seattle Storm,12.0,,,,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Ashlon Jackson,Connecticut Sun,15.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Stefanie Dolson,Seattle Storm,10.0,25.3,22.0,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Taina Mair,Seattle Storm,5.0,,,,inferred
2026-05-13,Connecticut Sun vs Las Vegas Aces,Hailey Van Lith,Connecticut Sun,5.0,18.7,22.3,replay,inferred
2026-05-13,Chicago Sky vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,4.0,18.3,10.7,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Mackenzie Holmes,Seattle Storm,3.0,16.3,5.0,replay,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Zaay Green,Toronto Tempo,2.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Kiana Williams,Toronto Tempo,2.0,,,,inferred
2026-05-13,Seattle Storm vs Toronto Tempo,Taylor Thierry,Seattle Storm,1.0,,,,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Napheesa Collier,Minnesota Lynx,33.0,,,,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Aneesah Morrow,Toronto Tempo,29.0,,,,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Kiki Rice,Toronto Tempo,31.0,0.0,,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Ornella Bankole,Toronto Tempo,12.0,0.0,,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Eliska Joklova,Minnesota Lynx,1.0,,,,inferred
2026-07-31,Indiana Fever vs Portland Fire,Sarah Ashlee Barker,Portland Fire,26.0,0.0,,replay,inferred
2026-07-31,Indiana Fever vs Portland Fire,Luisa Geiselsoder,Portland Fire,8.0,0.0,,replay,inferred
2026-07-31,Dallas Wings vs Washington Mystics,Lucy Olsen,Washington Mystics,2.0,0.0,,replay,inferred
2026-07-31,Dallas Wings vs Washington Mystics,Angela Dugalic,Washington Mystics,2.0,0.0,,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Breanna Stewart,New York Liberty,35.0,33.8,31.2,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Sabrina Ionescu,New York Liberty,34.0,32.0,29.4,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Jonquel Jones,New York Liberty,28.0,28.4,30.5,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Pauline Astier,New York Liberty,22.0,23.5,22.8,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Han Xu,New York Liberty,16.0,17.1,18.4,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Marine Johannes,New York Liberty,15.0,19.1,11.7,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Rebecca Allen,New York Liberty,22.0,18.9,26.0,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Marine Fauthoux,New York Liberty,15.0,11.9,14.4,replay,inferred
2026-08-03,New York Liberty vs Seattle Storm,Rebekah Gardner,New York Liberty,12.0,15.3,15.8,replay,inferred
2026-08-03,Chicago Sky vs Phoenix Mercury,Alexa Held,Phoenix Mercury,7.0,,,,inferred
2026-08-03,New York Liberty vs Seattle Storm,Raquel Carrera,New York Liberty,1.0,0.0,,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Breanna Stewart,New York Liberty,34.0,33.5,33.0,replay,inferred
2026-08-05,Chicago Sky vs Los Angeles Sparks,Sydney Taylor,Chicago Sky,25.0,0.0,,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Sabrina Ionescu,New York Liberty,32.0,31.4,31.2,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Jonquel Jones,New York Liberty,29.0,28.9,29.9,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Pauline Astier,New York Liberty,22.0,23.8,28.2,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Han Xu,New York Liberty,18.0,16.2,17.1,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Rebecca Allen,New York Liberty,24.0,19.6,19.4,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Rebekah Gardner,New York Liberty,15.0,15.9,11.9,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Marine Johannes,New York Liberty,12.0,18.5,13.8,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Marine Fauthoux,New York Liberty,14.0,12.2,15.6,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Maddy Siegrist,Dallas Wings,10.0,0.0,,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Alysha Clark,Dallas Wings,10.0,0.0,,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Sug Sutton,Dallas Wings,5.0,0.0,,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Alexa Held,Phoenix Mercury,3.0,,,,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Angela Dugalic,Washington Mystics,2.0,0.0,,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Myisha Hines-Allen,Indiana Fever,3.0,0.0,,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Raven Johnson,Indiana Fever,2.0,0.0,,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,27.0,21.9,21.9,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Azzi Fudd,Dallas Wings,34.0,0.0,,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,28.0,28.6,30.1,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,20.0,21.1,16.6,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Monique Akoa Makani,Phoenix Mercury,24.0,0.0,,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,28.0,26.7,27.4,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,20.0,18.5,17.5,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,14.0,11.6,11.6,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,14.0,21.4,11.6,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,17.0,17.1,27.2,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Alexa Held,Phoenix Mercury,15.0,,,,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,22.0,25.4,26.0,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,10.0,7.7,10.0,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Alysha Clark,Dallas Wings,2.0,0.0,,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Teja Oblak,Portland Fire,10.0,0.0,,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Anastasiia Kosu,Minnesota Lynx,8.0,0.0,,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Kierstan Bell,Las Vegas Aces,5.0,0.0,,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Breanna Stewart,New York Liberty,32.0,33.6,23.4,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Sabrina Ionescu,New York Liberty,30.0,31.7,20.6,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Jonquel Jones,New York Liberty,29.0,29.1,19.5,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Veronica Burton,Golden State Valkyries,31.0,28.3,28.8,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Gabby Williams,Golden State Valkyries,20.0,22.1,19.4,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Janelle Salaun,Golden State Valkyries,18.0,18.7,20.6,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Pauline Astier,New York Liberty,25.0,24.6,16.0,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Tiffany Hayes,Golden State Valkyries,20.0,20.0,18.7,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Kayla Thornton,Golden State Valkyries,25.0,26.0,27.9,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Cecilia Zandalasini,Golden State Valkyries,18.0,18.3,23.4,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Han Xu,New York Liberty,18.0,16.0,17.5,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Kaila Charles,Golden State Valkyries,23.0,19.6,18.5,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Monique Akoa Makani,Los Angeles Sparks,18.0,0.0,,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Rebecca Allen,New York Liberty,25.0,19.2,21.6,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Kaitlyn Chen,Golden State Valkyries,12.0,12.5,11.2,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Kiah Stokes,Golden State Valkyries,25.0,25.4,19.6,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Marine Johannes,New York Liberty,13.0,18.6,21.9,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Marine Fauthoux,New York Liberty,15.0,12.3,21.5,replay,inferred
2026-08-09,Las Vegas Aces vs New York Liberty,Rebekah Gardner,New York Liberty,13.0,14.9,21.4,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Laeticia Amihere,Golden State Valkyries,8.0,9.1,12.0,replay,inferred
2026-08-09,Dallas Wings vs Minnesota Lynx,Anastasiia Kosu,Minnesota Lynx,1.0,0.0,,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Breanna Stewart,New York Liberty,32.0,32.4,29.5,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Sabrina Ionescu,New York Liberty,30.0,30.7,27.6,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Jonquel Jones,New York Liberty,29.0,28.2,29.6,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Pauline Astier,New York Liberty,22.0,23.4,17.8,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Han Xu,New York Liberty,18.0,16.0,17.1,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Rebecca Allen,New York Liberty,23.0,19.5,24.3,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Marine Johannes,New York Liberty,15.0,20.4,17.6,replay,inferred
2026-08-11,Los Angeles Sparks vs Phoenix Mercury,Monique Akoa Makani,Los Angeles Sparks,14.0,0.0,,replay,inferred
2026-08-11,Los Angeles Sparks vs Phoenix Mercury,Alexa Held,Phoenix Mercury,16.0,,,,inferred
2026-08-11,Indiana Fever vs New York Liberty,Rebekah Gardner,New York Liberty,14.0,16.6,16.3,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Marine Fauthoux,New York Liberty,16.0,12.8,16.4,replay,inferred
2026-08-11,Los Angeles Sparks vs Phoenix Mercury,Kyara Linskens,Phoenix Mercury,5.0,0.0,,replay,inferred
2026-08-11,Las Vegas Aces vs Washington Mystics,Justine Pissott,Las Vegas Aces,1.0,0.0,,replay,inferred
2026-08-11,Indiana Fever vs New York Liberty,Raquel Carrera,New York Liberty,1.0,0.0,3.8,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,28.0,31.1,26.1,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,20.0,23.8,23.2,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,20.0,0.0,,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,20.0,21.7,21.2,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,20.0,21.0,17.4,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,20.0,22.7,29.7,replay,inferred
2026-08-12,Dallas Wings vs Toronto Tempo,Maria Conde,Toronto Tempo,28.0,0.0,,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,24.0,26.8,19.4,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,20.0,26.4,24.9,replay,inferred
2026-08-12,Dallas Wings vs Toronto Tempo,Julie Allemand,Toronto Tempo,25.0,0.0,,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,20.0,0.0,,replay,inferred
2026-08-12,Chicago Sky vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,8.0,17.2,15.1,replay,inferred
2026-08-12,Dallas Wings vs Toronto Tempo,Teonni Key,Toronto Tempo,1.0,0.0,,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Breanna Stewart,New York Liberty,31.0,32.9,31.1,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Sabrina Ionescu,New York Liberty,29.0,31.1,32.6,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Jonquel Jones,New York Liberty,29.0,29.2,33.3,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Pauline Astier,New York Liberty,20.0,22.7,17.3,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Han Xu,New York Liberty,17.0,15.8,15.6,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Rebecca Allen,New York Liberty,24.0,19.6,25.7,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Marine Johannes,New York Liberty,16.0,19.7,22.0,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Rebekah Gardner,New York Liberty,16.0,16.2,12.5,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Marine Fauthoux,New York Liberty,16.0,12.8,9.9,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Tonie Morgan,Los Angeles Sparks,4.0,0.0,,replay,inferred
2026-08-13,Los Angeles Sparks vs New York Liberty,Raquel Carrera,New York Liberty,2.0,0.0,,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,22.0,21.8,32.1,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,29.0,25.8,32.5,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,23.0,22.1,14.9,replay,inferred
